state,district,crop,year,data_status,production_tonnes,fertilizer_use_kg_per_hectare,pesticide_use_kg_per_hectare,pH,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,organic_carbon_percent,msp_rs_qtl,expected_yield_q_ha,estimated_yield_q_ha,yield_gap_q_ha,production_cost_rs_ha,expected_net_return_rs_ha,water_stress_index,estimated_co2_kg_per_hectare,formula_pollution_index,pollution_index,sustainability_score
Rajasthan,Kota,Maize,2019,Official-aligned historical,5554.4,164.33,12.01,7.92,262.0,15.2,253.0,0.36,2410,55,51.75,3.25,67000,57717.5,0.6447124355743523,274.88,54.01,57.66,46.06
Rajasthan,Kota,Maize,2020,Official-aligned historical,5962.2,167.29,12.16,7.89,260.8,15.2,253.0,0.37,2410,55,51.86,3.14,67000,57982.6,0.6447124355743523,279.49,54.68,54.68,49.08
Rajasthan,Kota,Maize,2021,Official-aligned historical,5710.4,170.25,12.3,7.88,259.6,15.2,252.9,0.39,2410,55,52.1,2.9,67000,58561.0,0.6447124355743523,284.06,55.21,56.74,47.11
Rajasthan,Kota,Maize,2022,Official-aligned historical,5817.5,173.2,12.45,7.91,258.4,15.2,252.9,0.4,2410,55,52.21,2.79,67000,58826.1,0.6447124355743523,288.65,55.82,55.48,48.41
Rajasthan,Kota,Maize,2023,Official-aligned historical,6123.4,176.16,12.59,7.95,257.2,15.3,252.8,0.4,2410,55,52.17,2.83,67000,58729.7,0.6447124355743523,293.22,56.46,49.95,53.93
Rajasthan,Kota,Maize,2024,Provisional estimate,5801.0,179.12,12.74,7.96,256.0,15.3,252.8,0.37,2410,55,51.73,3.27,67000,57669.3,0.6447124355743523,297.83,57.0,58.32,45.39
Rajasthan,Kota,Maize,2025,Model-estimated scenario,6105.2,182.08,12.88,7.93,254.8,15.3,252.8,0.36,2410,55,51.56,3.44,67000,57259.6,0.6447124355743523,302.39,57.63,60.43,43.22
Rajasthan,Kota,Maize,2026,Model-estimated scenario,6222.8,185.04,13.02,7.9,253.6,15.3,252.7,0.36,2410,55,51.52,3.48,67000,57163.2,0.6447124355743523,306.95,58.24,57.2,46.44
Rajasthan,Kota,Cotton,2019,Official-aligned historical,2406.1,160.51,23.32,7.92,262.0,15.2,253.0,0.36,8267,24,22.58,1.42,95000,91668.86,0.8147124355743522,327.59,63.41,63.52,44.07
Rajasthan,Kota,Cotton,2020,Official-aligned historical,2466.7,163.4,23.6,7.89,260.8,15.2,253.0,0.37,8267,24,22.63,1.37,95000,92082.21,0.8147124355743522,332.78,64.11,63.95,43.7
Rajasthan,Kota,Cotton,2021,Official-aligned historical,2597.3,166.29,23.88,7.88,259.6,15.2,252.9,0.39,8267,24,22.74,1.26,95000,92991.58,0.8147124355743522,337.96,64.85,65.48,42.31
Rajasthan,Kota,Cotton,2022,Official-aligned historical,2646.3,169.18,24.16,7.91,258.4,15.2,252.9,0.4,8267,24,22.78,1.22,95000,93322.26,0.8147124355743522,343.15,65.55,61.12,46.72
Rajasthan,Kota,Cotton,2023,Official-aligned historical,2577.3,172.07,24.44,7.95,257.2,15.3,252.8,0.4,8267,24,22.77,1.23,95000,93239.59,0.8147124355743522,348.33,66.2,66.65,41.18
Rajasthan,Kota,Cotton,2024,Provisional estimate,2523.8,174.96,24.72,7.96,256.0,15.3,252.8,0.37,8267,24,22.57,1.43,95000,91586.19,0.8147124355743522,353.52,66.85,68.43,39.14
Rajasthan,Kota,Cotton,2025,Model-estimated scenario,2599.5,177.85,25.0,7.93,254.8,15.3,252.8,0.36,8267,24,22.5,1.5,95000,91007.5,0.8147124355743522,358.7,67.56,68.34,39.14
Rajasthan,Kota,Cotton,2026,Model-estimated scenario,2733.5,180.74,25.28,7.9,253.6,15.3,252.7,0.36,8267,24,22.48,1.52,95000,90842.16,0.8147124355743522,363.89,68.29,63.03,44.43
Rajasthan,Kota,Mustard / Rapeseed,2019,Official-aligned historical,1849.0,132.18,8.4,7.92,262.0,15.2,253.0,0.36,6200,18,16.94,1.06,52000,53028.0,0.4447124355743523,214.67,42.09,40.52,64.08
Rajasthan,Kota,Mustard / Rapeseed,2020,Official-aligned historical,1850.5,134.56,8.51,7.89,260.8,15.2,253.0,0.37,6200,18,16.97,1.03,52000,53214.0,0.4447124355743523,218.33,42.56,42.59,62.04
Rajasthan,Kota,Mustard / Rapeseed,2021,Official-aligned historical,1854.6,136.94,8.61,7.88,259.6,15.2,252.9,0.39,6200,18,17.05,0.95,52000,53710.0,0.4447124355743523,221.93,43.02,40.8,63.91
Rajasthan,Kota,Mustard / Rapeseed,2022,Official-aligned historical,1862.3,139.32,8.71,7.91,258.4,15.2,252.9,0.4,6200,18,17.09,0.91,52000,53958.0,0.4447124355743523,225.54,43.49,44.62,60.12
Rajasthan,Kota,Mustard / Rapeseed,2023,Official-aligned historical,1874.8,141.7,8.81,7.95,257.2,15.3,252.8,0.4,6200,18,17.07,0.93,52000,53834.0,0.4447124355743523,229.14,43.96,43.8,60.92
Rajasthan,Kota,Mustard / Rapeseed,2024,Provisional estimate,1892.6,144.08,8.91,7.96,256.0,15.3,252.8,0.37,6200,18,16.93,1.07,52000,52966.0,0.4447124355743523,232.75,44.43,45.63,58.96
Rajasthan,Kota,Mustard / Rapeseed,2025,Model-estimated scenario,1915.8,146.46,9.01,7.93,254.8,15.3,252.8,0.36,6200,18,16.87,1.13,52000,52594.0,0.4447124355743523,236.35,44.9,41.91,62.62
Rajasthan,Kota,Mustard / Rapeseed,2026,Model-estimated scenario,1944.3,148.84,9.11,7.9,253.6,15.3,252.7,0.36,6200,18,16.86,1.14,52000,52532.0,0.4447124355743523,239.95,45.37,46.48,58.04
Rajasthan,Kota,Barley,2019,Official-aligned historical,4457.2,127.14,7.52,7.92,262.0,15.2,253.0,0.36,2150,42,39.52,2.48,47000,37968.0,0.47471243557435233,203.63,41.99,40.38,61.66
Rajasthan,Kota,Barley,2020,Official-aligned historical,4553.1,129.43,7.61,7.89,260.8,15.2,253.0,0.37,2150,42,39.6,2.4,47000,38140.0,0.47471243557435233,207.07,42.45,41.39,60.68
Rajasthan,Kota,Barley,2021,Official-aligned historical,4574.3,131.72,7.7,7.88,259.6,15.2,252.9,0.39,2150,42,39.79,2.21,47000,38548.5,0.47471243557435233,210.51,42.89,46.0,56.13
Rajasthan,Kota,Barley,2022,Official-aligned historical,4530.2,134.0,7.79,7.91,258.4,15.2,252.9,0.4,2150,42,39.87,2.13,47000,38720.5,0.47471243557435233,213.93,43.32,42.14,60.02
Rajasthan,Kota,Barley,2023,Official-aligned historical,4463.3,136.29,7.88,7.95,257.2,15.3,252.8,0.4,2150,42,39.84,2.16,47000,38656.0,0.47471243557435233,217.36,43.74,43.86,58.29
Rajasthan,Kota,Barley,2024,Provisional estimate,4428.1,138.58,7.97,7.96,256.0,15.3,252.8,0.37,2150,42,39.5,2.5,47000,37925.0,0.47471243557435233,220.8,44.17,43.12,58.92
Rajasthan,Kota,Barley,2025,Model-estimated scenario,4464.2,140.87,8.06,7.93,254.8,15.3,252.8,0.36,2150,42,39.37,2.63,47000,37645.5,0.47471243557435233,224.24,44.62,46.95,55.04
Rajasthan,Kota,Barley,2026,Model-estimated scenario,4576.9,143.16,8.15,7.9,253.6,15.3,252.7,0.36,2150,42,39.35,2.65,47000,37602.5,0.47471243557435233,227.67,45.08,45.02,56.97
Rajasthan,Kota,Gram / Chana,2019,Official-aligned historical,1931.9,99.39,7.16,7.92,262.0,15.2,253.0,0.36,5875,18,16.94,1.06,48000,51522.5,0.3947124355743523,165.72,35.21,33.73,71.04
Rajasthan,Kota,Gram / Chana,2020,Official-aligned historical,1866.9,101.18,7.25,7.89,260.8,15.2,253.0,0.37,5875,18,16.97,1.03,48000,51698.75,0.3947124355743523,168.51,35.53,40.9,63.9
Rajasthan,Kota,Gram / Chana,2021,Official-aligned historical,1844.3,102.97,7.34,7.88,259.6,15.2,252.9,0.39,5875,18,17.05,0.95,48000,52168.75,0.3947124355743523,171.29,35.87,35.16,69.71
Rajasthan,Kota,Gram / Chana,2022,Official-aligned historical,1960.4,104.76,7.42,7.91,258.4,15.2,252.9,0.4,5875,18,17.09,0.91,48000,52403.75,0.3947124355743523,174.03,36.29,34.67,70.23
Rajasthan,Kota,Gram / Chana,2023,Official-aligned historical,1992.6,106.55,7.51,7.95,257.2,15.3,252.8,0.4,5875,18,17.07,0.93,48000,52286.25,0.3947124355743523,176.82,36.66,36.23,68.66
Rajasthan,Kota,Gram / Chana,2024,Provisional estimate,1907.9,108.34,7.59,7.96,256.0,15.3,252.8,0.37,5875,18,16.93,1.07,48000,51463.75,0.3947124355743523,179.55,36.96,41.51,63.25
Rajasthan,Kota,Gram / Chana,2025,Model-estimated scenario,1943.2,110.13,7.68,7.93,254.8,15.3,252.8,0.36,5875,18,16.87,1.13,48000,51111.25,0.3947124355743523,182.34,37.34,36.74,67.97
Rajasthan,Kota,Gram / Chana,2026,Model-estimated scenario,2062.3,111.92,7.76,7.9,253.6,15.3,252.7,0.36,5875,18,16.86,1.14,48000,51052.5,0.3947124355743523,185.07,37.75,37.87,66.83
Rajasthan,Kota,Masur / Lentil,2019,Official-aligned historical,1683.7,91.9,7.02,7.92,262.0,15.2,253.0,0.36,7000,16,15.06,0.94,47000,58420.0,0.37471243557435235,155.27,33.46,40.17,65.82
Rajasthan,Kota,Masur / Lentil,2020,Official-aligned historical,1632.3,93.55,7.1,7.89,260.8,15.2,253.0,0.37,7000,16,15.09,0.91,47000,58630.0,0.37471243557435235,157.82,33.75,34.91,71.11
Rajasthan,Kota,Masur / Lentil,2021,Official-aligned historical,1749.7,95.21,7.18,7.88,259.6,15.2,252.9,0.39,7000,16,15.16,0.84,47000,59120.0,0.37471243557435235,160.39,34.16,31.37,74.73
Rajasthan,Kota,Masur / Lentil,2022,Official-aligned historical,1650.3,96.86,7.27,7.91,258.4,15.2,252.9,0.4,7000,16,15.19,0.81,47000,59330.0,0.37471243557435235,163.0,34.43,33.08,73.05
Rajasthan,Kota,Masur / Lentil,2023,Official-aligned historical,1777.6,98.51,7.35,7.95,257.2,15.3,252.8,0.4,7000,16,15.18,0.82,47000,59260.0,0.37471243557435235,165.55,34.84,41.44,64.68
Rajasthan,Kota,Masur / Lentil,2024,Provisional estimate,1708.7,100.17,7.44,7.96,256.0,15.3,252.8,0.37,7000,16,15.05,0.95,47000,58350.0,0.37471243557435235,168.17,35.13,35.56,70.42
Rajasthan,Kota,Masur / Lentil,2025,Model-estimated scenario,1769.7,101.82,7.52,7.93,254.8,15.3,252.8,0.36,7000,16,15.0,1.0,47000,58000.0,0.37471243557435235,170.72,35.5,33.94,71.99
Rajasthan,Kota,Masur / Lentil,2026,Model-estimated scenario,1791.8,103.48,7.6,7.9,253.6,15.3,252.7,0.36,7000,16,14.99,1.01,47000,57930.0,0.37471243557435235,173.28,35.84,35.84,70.07
Rajasthan,Kota,Bajra,2019,Official-aligned historical,3052.9,83.2,6.38,7.92,262.0,15.2,253.0,0.36,2900,30,28.23,1.77,41000,40867.0,0.3147124355743523,140.7,31.38,34.83,68.94
Rajasthan,Kota,Bajra,2020,Official-aligned historical,3243.7,84.7,6.45,7.89,260.8,15.2,253.0,0.37,2900,30,28.29,1.71,41000,41041.0,0.3147124355743523,143.0,31.74,29.22,74.58
Rajasthan,Kota,Bajra,2021,Official-aligned historical,3064.6,86.19,6.53,7.88,259.6,15.2,252.9,0.39,2900,30,28.42,1.58,41000,41418.0,0.3147124355743523,145.35,31.98,28.91,74.94
Rajasthan,Kota,Bajra,2022,Official-aligned historical,3289.1,87.69,6.61,7.91,258.4,15.2,252.9,0.4,2900,30,28.48,1.52,41000,41592.0,0.3147124355743523,147.71,32.36,30.28,73.6
Rajasthan,Kota,Bajra,2023,Official-aligned historical,3206.9,89.19,6.68,7.95,257.2,15.3,252.8,0.4,2900,30,28.46,1.54,41000,41534.0,0.3147124355743523,150.01,32.63,35.22,68.65
Rajasthan,Kota,Bajra,2024,Provisional estimate,3232.9,90.69,6.76,7.96,256.0,15.3,252.8,0.37,2900,30,28.21,1.79,41000,40809.0,0.3147124355743523,152.37,32.94,30.66,73.1
Rajasthan,Kota,Bajra,2025,Model-estimated scenario,3388.2,92.18,6.83,7.93,254.8,15.3,252.8,0.36,2900,30,28.12,1.88,41000,40548.0,0.3147124355743523,154.67,33.28,31.95,71.77
Rajasthan,Kota,Bajra,2026,Model-estimated scenario,3214.1,93.68,6.91,7.9,253.6,15.3,252.7,0.36,2900,30,28.1,1.9,41000,40490.0,0.3147124355743523,157.03,33.53,31.7,72.01
Rajasthan,Kota,Jowar,2019,Official-aligned historical,2803.0,86.82,6.62,7.92,262.0,15.2,253.0,0.36,4023,28,26.35,1.65,46000,60006.05,0.3347124355743523,146.63,32.33,31.54,75.01
Rajasthan,Kota,Jowar,2020,Official-aligned historical,2932.8,88.39,6.7,7.89,260.8,15.2,253.0,0.37,4023,28,26.4,1.6,46000,60207.2,0.3347124355743523,149.08,32.7,28.32,78.26
Rajasthan,Kota,Jowar,2021,Official-aligned historical,3066.4,89.95,6.78,7.88,259.6,15.2,252.9,0.39,4023,28,26.52,1.48,46000,60689.96,0.3347124355743523,151.51,33.06,30.22,76.44
Rajasthan,Kota,Jowar,2022,Official-aligned historical,2993.6,91.51,6.85,7.91,258.4,15.2,252.9,0.4,4023,28,26.58,1.42,46000,60931.34,0.3347124355743523,153.9,33.33,38.06,68.64
Rajasthan,Kota,Jowar,2023,Official-aligned historical,2915.1,93.08,6.93,7.95,257.2,15.3,252.8,0.4,4023,28,26.56,1.44,46000,60850.88,0.3347124355743523,156.35,33.62,32.18,74.5
Rajasthan,Kota,Jowar,2024,Provisional estimate,3047.0,94.64,7.01,7.96,256.0,15.3,252.8,0.37,4023,28,26.33,1.67,46000,59925.59,0.3347124355743523,158.78,33.98,30.94,75.6
Rajasthan,Kota,Jowar,2025,Model-estimated scenario,3186.6,96.2,7.09,7.93,254.8,15.3,252.8,0.36,4023,28,26.25,1.75,46000,59603.75,0.3347124355743523,161.22,34.34,32.76,73.73
Rajasthan,Kota,Jowar,2026,Model-estimated scenario,3111.8,97.76,7.17,7.9,253.6,15.3,252.7,0.36,4023,28,26.23,1.77,46000,59523.29,0.3347124355743523,163.66,34.63,38.65,67.83
Rajasthan,Kota,Moong,2019,Official-aligned historical,1119.7,79.83,6.43,7.92,262.0,15.2,253.0,0.36,8780,11,10.35,0.65,39000,51873.0,0.3447124355743523,136.57,30.2,25.89,79.33
Rajasthan,Kota,Moong,2020,Official-aligned historical,1116.0,81.26,6.51,7.89,260.8,15.2,253.0,0.37,8780,11,10.37,0.63,39000,52048.6,0.3447124355743523,138.84,30.49,25.97,79.28
Rajasthan,Kota,Moong,2021,Official-aligned historical,1123.5,82.7,6.58,7.88,259.6,15.2,252.9,0.39,8780,11,10.42,0.58,39000,52487.6,0.3447124355743523,141.07,30.78,36.52,68.8
Rajasthan,Kota,Moong,2022,Official-aligned historical,1143.7,84.14,6.66,7.91,258.4,15.2,252.9,0.4,8780,11,10.44,0.56,39000,52663.2,0.3447124355743523,143.35,31.1,31.73,73.61
Rajasthan,Kota,Moong,2023,Official-aligned historical,1174.1,85.57,6.74,7.95,257.2,15.3,252.8,0.4,8780,11,10.43,0.57,39000,52575.4,0.3447124355743523,145.62,31.42,27.48,77.85
Rajasthan,Kota,Moong,2024,Provisional estimate,1208.8,87.01,6.81,7.96,256.0,15.3,252.8,0.37,8780,11,10.35,0.65,39000,51873.0,0.3447124355743523,147.84,31.73,28.95,76.27
Rajasthan,Kota,Moong,2025,Model-estimated scenario,1240.6,88.45,6.89,7.93,254.8,15.3,252.8,0.36,8780,11,10.31,0.69,39000,51521.8,0.3447124355743523,150.12,32.05,37.91,67.26
Rajasthan,Kota,Moong,2026,Model-estimated scenario,1263.0,89.88,6.97,7.9,253.6,15.3,252.7,0.36,8780,11,10.3,0.7,39000,51434.0,0.3447124355743523,152.39,32.37,32.17,72.99
Rajasthan,Kota,Urad,2019,Official-aligned historical,1052.6,81.5,6.34,7.92,262.0,15.2,253.0,0.36,8200,10,9.41,0.59,38000,39162.0,0.3447124355743523,138.28,30.34,24.4,78.87
Rajasthan,Kota,Urad,2020,Official-aligned historical,1075.7,82.97,6.42,7.89,260.8,15.2,253.0,0.37,8200,10,9.43,0.57,38000,39326.0,0.3447124355743523,140.6,30.66,35.83,67.46
Rajasthan,Kota,Urad,2021,Official-aligned historical,1093.8,84.43,6.49,7.88,259.6,15.2,252.9,0.39,8200,10,9.47,0.53,38000,39654.0,0.3447124355743523,142.86,30.97,33.82,69.52
Rajasthan,Kota,Urad,2022,Official-aligned historical,1105.4,85.9,6.57,7.91,258.4,15.2,252.9,0.4,8200,10,9.49,0.51,38000,39818.0,0.3447124355743523,145.18,31.28,27.99,75.38
Rajasthan,Kota,Urad,2023,Official-aligned historical,1110.1,87.37,6.64,7.95,257.2,15.3,252.8,0.4,8200,10,9.49,0.51,38000,39818.0,0.3447124355743523,147.44,31.57,27.05,76.32
Rajasthan,Kota,Urad,2024,Provisional estimate,1108.8,88.84,6.72,7.96,256.0,15.3,252.8,0.37,8200,10,9.4,0.6,38000,39080.0,0.3447124355743523,149.76,31.87,38.18,65.07
Rajasthan,Kota,Urad,2025,Model-estimated scenario,1103.7,90.3,6.8,7.93,254.8,15.3,252.8,0.36,8200,10,9.37,0.63,38000,38834.0,0.3447124355743523,152.07,32.16,34.23,68.99
Rajasthan,Kota,Urad,2026,Model-estimated scenario,1097.5,91.77,6.87,7.9,253.6,15.3,252.7,0.36,8200,10,9.37,0.63,38000,38834.0,0.3447124355743523,154.34,32.44,29.15,74.07
Rajasthan,Kota,Tur / Arhar,2019,Official-aligned historical,1395.3,90.7,7.11,7.92,262.0,15.2,253.0,0.36,8450,13,12.23,0.77,46000,57343.5,0.41471243557435233,154.17,33.69,37.23,68.27
Rajasthan,Kota,Tur / Arhar,2020,Official-aligned historical,1375.0,92.33,7.19,7.89,260.8,15.2,253.0,0.37,8450,13,12.26,0.74,46000,57597.0,0.41471243557435233,156.7,34.0,38.03,67.51
Rajasthan,Kota,Tur / Arhar,2021,Official-aligned historical,1331.4,93.96,7.28,7.88,259.6,15.2,252.9,0.39,8450,13,12.31,0.69,46000,58019.5,0.41471243557435233,159.28,34.3,32.97,72.64
Rajasthan,Kota,Tur / Arhar,2022,Official-aligned historical,1363.7,95.59,7.36,7.91,258.4,15.2,252.9,0.4,8450,13,12.34,0.66,46000,58273.0,0.41471243557435233,161.8,34.65,29.08,76.57
Rajasthan,Kota,Tur / Arhar,2023,Official-aligned historical,1440.5,97.23,7.45,7.95,257.2,15.3,252.8,0.4,8450,13,12.33,0.67,46000,58188.5,0.41471243557435233,164.39,35.04,40.3,65.33
Rajasthan,Kota,Tur / Arhar,2024,Provisional estimate,1452.4,98.86,7.53,7.96,256.0,15.3,252.8,0.37,8450,13,12.23,0.77,46000,57343.5,0.41471243557435233,166.92,35.37,39.4,66.1
Rajasthan,Kota,Tur / Arhar,2025,Model-estimated scenario,1400.8,100.49,7.62,7.93,254.8,15.3,252.8,0.36,8450,13,12.19,0.81,46000,57005.5,0.41471243557435233,169.5,35.66,33.55,71.9
Rajasthan,Kota,Tur / Arhar,2026,Model-estimated scenario,1398.0,102.12,7.7,7.9,253.6,15.3,252.7,0.36,8450,13,12.18,0.82,46000,56921.0,0.41471243557435233,172.03,35.98,31.56,73.88
Rajasthan,Kota,Groundnut,2019,Official-aligned historical,2546.4,138.82,12.54,7.92,262.0,15.2,253.0,0.36,7517,24,22.58,1.42,76000,93733.86,0.5447124355743523,244.42,48.04,51.69,58.37
Rajasthan,Kota,Groundnut,2020,Official-aligned historical,2427.6,141.32,12.69,7.89,260.8,15.2,253.0,0.37,7517,24,22.63,1.37,76000,94109.71,0.5447124355743523,248.44,48.51,49.45,60.67
Rajasthan,Kota,Groundnut,2021,Official-aligned historical,2615.1,143.82,12.84,7.88,259.6,15.2,252.9,0.39,7517,24,22.74,1.26,76000,94936.58,0.5447124355743523,252.45,49.1,43.98,66.27
Rajasthan,Kota,Groundnut,2022,Official-aligned historical,2537.0,146.32,12.99,7.91,258.4,15.2,252.9,0.4,7517,24,22.78,1.22,76000,95237.26,0.5447124355743523,256.47,49.59,53.11,57.18
Rajasthan,Kota,Groundnut,2023,Official-aligned historical,2554.1,148.82,13.14,7.95,257.2,15.3,252.8,0.4,7517,24,22.77,1.23,76000,95162.09,0.5447124355743523,260.48,50.11,54.79,55.49
Rajasthan,Kota,Groundnut,2024,Provisional estimate,2696.0,151.32,13.29,7.96,256.0,15.3,252.8,0.37,7517,24,22.57,1.43,76000,93658.69,0.5447124355743523,264.5,50.69,50.8,59.25
Rajasthan,Kota,Groundnut,2025,Model-estimated scenario,2549.4,153.81,13.44,7.93,254.8,15.3,252.8,0.36,7517,24,22.5,1.5,76000,93132.5,0.5447124355743523,268.5,51.14,46.14,63.83
Rajasthan,Kota,Groundnut,2026,Model-estimated scenario,2718.1,156.31,13.59,7.9,253.6,15.3,252.7,0.36,7517,24,22.48,1.52,76000,92982.16,0.5447124355743523,272.51,51.73,47.49,62.46
Rajasthan,Kota,Sunflower Seed,2019,Official-aligned historical,1848.5,121.8,10.98,7.92,262.0,15.2,253.0,0.36,8343,18,16.94,1.06,62000,79330.42,0.5147124355743523,214.34,43.34,45.64,62.45
Rajasthan,Kota,Sunflower Seed,2020,Official-aligned historical,1922.3,123.99,11.11,7.89,260.8,15.2,253.0,0.37,8343,18,16.97,1.03,62000,79580.71,0.5147124355743523,217.85,43.84,40.56,67.57
Rajasthan,Kota,Sunflower Seed,2021,Official-aligned historical,1853.4,126.19,11.24,7.88,259.6,15.2,252.9,0.39,8343,18,17.05,0.95,62000,80248.15,0.5147124355743523,221.37,44.25,46.58,61.65
Rajasthan,Kota,Sunflower Seed,2022,Official-aligned historical,1985.2,128.38,11.38,7.91,258.4,15.2,252.9,0.4,8343,18,17.09,0.91,62000,80581.87,0.5147124355743523,224.93,44.79,48.58,59.7
Rajasthan,Kota,Sunflower Seed,2023,Official-aligned historical,1874.4,130.57,11.51,7.95,257.2,15.3,252.8,0.4,8343,18,17.07,0.93,62000,80415.01,0.5147124355743523,228.44,45.18,47.36,60.89
Rajasthan,Kota,Sunflower Seed,2024,Provisional estimate,2028.1,132.76,11.64,7.96,256.0,15.3,252.8,0.37,8343,18,16.93,1.07,62000,79246.99,0.5147124355743523,231.95,45.71,41.72,66.35
Rajasthan,Kota,Sunflower Seed,2025,Model-estimated scenario,1917.7,134.96,11.77,7.93,254.8,15.3,252.8,0.36,8343,18,16.87,1.13,62000,78746.41,0.5147124355743523,235.47,46.11,40.19,67.81
Rajasthan,Kota,Sunflower Seed,2026,Model-estimated scenario,2048.4,137.15,11.9,7.9,253.6,15.3,252.7,0.36,8343,18,16.86,1.14,62000,78662.98,0.5147124355743523,238.99,46.63,51.75,56.23
Rajasthan,Kota,Soybean,2019,Official-aligned historical,2205.4,100.41,9.12,7.92,262.0,15.2,253.0,0.36,5708,22,20.7,1.3,56000,62155.6,0.43471243557435235,177.04,37.56,36.58,69.5
Rajasthan,Kota,Soybean,2020,Official-aligned historical,2347.7,102.22,9.23,7.89,260.8,15.2,253.0,0.37,5708,22,20.74,1.26,56000,62383.92,0.43471243557435235,179.96,38.0,31.07,75.05
Rajasthan,Kota,Soybean,2021,Official-aligned historical,2382.5,104.03,9.34,7.88,259.6,15.2,252.9,0.39,5708,22,20.84,1.16,56000,62954.72,0.43471243557435235,182.87,38.39,40.46,65.75
Rajasthan,Kota,Soybean,2022,Official-aligned historical,2276.8,105.83,9.45,7.91,258.4,15.2,252.9,0.4,5708,22,20.88,1.12,56000,63183.04,0.43471243557435235,185.77,38.72,41.74,64.5
Rajasthan,Kota,Soybean,2023,Official-aligned historical,2358.9,107.64,9.56,7.95,257.2,15.3,252.8,0.4,5708,22,20.87,1.13,56000,63125.96,0.43471243557435235,188.69,39.13,37.28,68.95
Rajasthan,Kota,Soybean,2024,Provisional estimate,2479.8,109.45,9.67,7.96,256.0,15.3,252.8,0.37,5708,22,20.69,1.31,56000,62098.52,0.43471243557435235,191.6,39.56,32.89,73.19
Rajasthan,Kota,Soybean,2025,Model-estimated scenario,2387.7,111.26,9.77,7.93,254.8,15.3,252.8,0.36,5708,22,20.62,1.38,56000,61698.96,0.43471243557435235,194.47,39.89,43.71,62.3
Rajasthan,Kota,Soybean,2026,Model-estimated scenario,2374.4,113.06,9.88,7.9,253.6,15.3,252.7,0.36,5708,22,20.61,1.39,56000,61641.88,0.43471243557435235,197.37,40.25,43.51,62.5
Rajasthan,Bikaner,Wheat,2019,Official-aligned historical,5546.1,171.56,12.1,8.05,278.0,16.8,267.0,0.37,2585,50,47.58,2.42,72000,50994.3,0.7196400542756792,284.74,56.29,56.55,45.54
Rajasthan,Bikaner,Wheat,2020,Official-aligned historical,5285.0,174.64,12.25,8.04,276.8,16.8,267.0,0.39,2585,50,47.8,2.2,72000,51563.0,0.7196400542756792,289.51,56.85,61.1,41.08
Rajasthan,Bikaner,Wheat,2021,Official-aligned historical,5428.9,177.73,12.39,8.07,275.6,16.8,266.9,0.4,2585,50,47.89,2.11,72000,51795.65,0.7196400542756792,294.24,57.48,57.71,44.5
Rajasthan,Bikaner,Wheat,2022,Official-aligned historical,5728.0,180.82,12.54,8.11,274.4,16.8,266.9,0.4,2585,50,47.86,2.14,72000,51718.1,0.7196400542756792,299.02,58.15,59.81,42.39
Rajasthan,Bikaner,Wheat,2023,Official-aligned historical,5483.6,183.91,12.68,8.12,273.2,16.9,266.8,0.37,2585,50,47.46,2.54,72000,50684.1,0.7196400542756792,303.75,58.71,58.89,43.15
Rajasthan,Bikaner,Wheat,2024,Provisional estimate,5537.8,187.0,12.83,8.09,272.0,16.9,266.8,0.36,2585,50,47.3,2.7,72000,50270.5,0.7196400542756792,308.53,59.33,62.84,39.14
Rajasthan,Bikaner,Wheat,2025,Model-estimated scenario,5895.0,190.08,12.98,8.06,270.8,16.9,266.8,0.36,2585,50,47.27,2.73,72000,50192.95,0.7196400542756792,313.3,60.01,61.46,40.5
Rajasthan,Bikaner,Wheat,2026,Model-estimated scenario,5693.3,193.17,13.12,8.04,269.6,16.9,266.7,0.38,2585,50,47.49,2.51,72000,50761.65,0.7196400542756792,318.03,60.58,63.6,38.45
Rajasthan,Bikaner,Rice / Paddy,2019,Official-aligned historical,7022.0,199.5,15.51,8.05,278.0,16.8,267.0,0.37,2441,65,61.85,3.15,90000,60975.85,1,338.45,67.56,74.1,27.28
Rajasthan,Bikaner,Rice / Paddy,2020,Official-aligned historical,6988.4,203.09,15.7,8.04,276.8,16.8,267.0,0.39,2441,65,62.13,2.87,90000,61659.33,1,344.09,68.28,68.82,32.67
Rajasthan,Bikaner,Rice / Paddy,2021,Official-aligned historical,7230.1,206.68,15.88,8.07,275.6,16.8,266.9,0.4,2441,65,62.26,2.74,90000,61976.66,1,349.67,69.03,68.96,32.57
Rajasthan,Bikaner,Rice / Paddy,2022,Official-aligned historical,7062.0,210.27,16.07,8.11,274.4,16.8,266.9,0.4,2441,65,62.22,2.78,90000,61879.02,1,355.31,69.73,70.68,30.84
Rajasthan,Bikaner,Rice / Paddy,2023,Official-aligned historical,7432.4,213.86,16.26,8.12,273.2,16.9,266.8,0.37,2441,65,61.69,3.31,90000,60585.29,1,360.94,70.51,76.19,25.13
Rajasthan,Bikaner,Rice / Paddy,2024,Provisional estimate,7144.0,217.46,16.44,8.09,272.0,16.9,266.8,0.36,2441,65,61.49,3.51,90000,60097.09,1,366.54,71.18,71.94,29.31
Rajasthan,Bikaner,Rice / Paddy,2025,Model-estimated scenario,7623.6,221.05,16.63,8.06,270.8,16.9,266.8,0.36,2441,65,61.45,3.55,90000,59999.45,1,372.18,71.98,73.66,27.57
